# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2021-01-01T00:00:00.0
# Date end (ISO 8601): 2024-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 56.0000
# Longitude (positive East, ISO 19115): -1.6000
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2024-01-17
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2021-01-05T03:00:00.0/2021-01-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T04:00:00.0/2021-01-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T05:00:00.0/2021-01-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T06:00:00.0/2021-01-05T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T07:00:00.0/2021-01-05T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T08:00:00.0/2021-01-05T09:00:00.0;5.2105;1.4505;0.0944;1.3561;2.6781;1.4505;0.0944;1.3561;2.6781;0.8750
2021-01-05T09:00:00.0/2021-01-05T10:00:00.0;103.6251;45.7977;18.4193;27.3784;219.6779;45.5737;18.1728;27.4010;217.5098;0.5917
2021-01-05T10:00:00.0/2021-01-05T11:00:00.0;206.6771;114.1951;63.7670;50.4281;430.0180;57.3560;3.9722;53.3838;32.1834;1.0000
2021-01-05T11:00:00.0/2021-01-05T12:00:00.0;265.1591;158.0843;96.4030;61.6813;511.4077;72.7650;1.1678;71.5972;5.9753;1.0000
2021-01-05T12:00:00.0/2021-01-05T13:00:00.0;275.0901;165.8180;102.5163;63.3017;524.5828;125.9825;42.8401;83.1424;218.4923;1.0000
2021-01-05T13:00:00.0/2021-01-05T14:00:00.0;235.7963;135.8769;80.0932;55.7837;476.1735;83.3180;3.4099;79.9081;20.6162;1.0000
2021-01-05T14:00:00.0/2021-01-05T15:00:00.0;149.9576;74.5690;36.1696;38.3994;326.1864;50.4940;10.5292;39.9648;92.7676;0.9083
2021-01-05T15:00:00.0/2021-01-05T16:00:00.0;31.8596;11.2130;2.6199;8.5931;51.8061;4.1868;0.0000;4.1868;0.0000;0.6667
2021-01-05T16:00:00.0/2021-01-05T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T17:00:00.0/2021-01-05T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T18:00:00.0/2021-01-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T19:00:00.0/2021-01-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T20:00:00.0/2021-01-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T21:00:00.0/2021-01-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T22:00:00.0/2021-01-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-05T23:00:00.0/2021-01-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T00:00:00.0/2021-01-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T01:00:00.0/2021-01-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T02:00:00.0/2021-01-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T03:00:00.0/2021-01-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T04:00:00.0/2021-01-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T05:00:00.0/2021-01-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T06:00:00.0/2021-01-06T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T07:00:00.0/2021-01-06T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T08:00:00.0/2021-01-06T09:00:00.0;5.6504;1.6332;0.1640;1.4692;4.5811;0.1969;0.0000;0.1969;0.0000;0.8667
2021-01-06T09:00:00.0/2021-01-06T10:00:00.0;105.4378;49.0857;23.5731;25.5127;280.2773;5.9147;0.0000;5.9147;0.0000;0.5917
2021-01-06T10:00:00.0/2021-01-06T11:00:00.0;208.8889;120.5438;76.9933;43.5504;514.1909;41.4421;0.1802;41.2619;1.0439;1.0000
2021-01-06T11:00:00.0/2021-01-06T12:00:00.0;267.7731;166.1775;115.3508;50.8266;605.9035;95.7430;6.1505;89.5925;33.5137;1.0000
2021-01-06T12:00:00.0/2021-01-06T13:00:00.0;278.0822;174.4995;122.9714;51.5282;622.4692;77.9389;0.0676;77.8713;0.3425;1.0000
2021-01-06T13:00:00.0/2021-01-06T14:00:00.0;239.1169;144.0532;97.6676;46.3855;573.0541;83.9392;6.6365;77.3028;43.6969;1.0000
2021-01-06T14:00:00.0/2021-01-06T15:00:00.0;153.5349;81.0007;47.5523;33.4484;422.6571;55.5606;17.8739;37.6868;134.4426;0.9083
2021-01-06T15:00:00.0/2021-01-06T16:00:00.0;34.3895;13.1352;4.6630;8.4723;91.7466;5.9689;0.0000;5.9689;0.0000;0.6500
2021-01-06T16:00:00.0/2021-01-06T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T17:00:00.0/2021-01-06T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T18:00:00.0/2021-01-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T19:00:00.0/2021-01-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T20:00:00.0/2021-01-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T21:00:00.0/2021-01-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T22:00:00.0/2021-01-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T23:00:00.0/2021-01-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T00:00:00.0/2021-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T01:00:00.0/2021-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T02:00:00.0/2021-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T03:00:00.0/2021-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T04:00:00.0/2021-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T05:00:00.0/2021-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T06:00:00.0/2021-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T07:00:00.0/2021-01-07T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T08:00:00.0/2021-01-07T09:00:00.0;6.1499;1.8802;0.5212;1.3589;14.9494;0.2568;0.0000;0.2568;0.0000;0.8583
2021-01-07T09:00:00.0/2021-01-07T10:00:00.0;107.4293;50.9503;29.0070;21.9433;352.5540;6.7015;0.0000;6.7015;0.0000;0.7167
2021-01-07T10:00:00.0/2021-01-07T11:00:00.0;211.2784;120.5083;79.8168;40.6915;528.6976;27.3389;0.0003;27.3386;0.0017;1.0000
2021-01-07T11:00:00.0/2021-01-07T12:00:00.0;270.5615;164.0142;111.9903;52.0238;582.4860;62.6144;0.0120;62.6024;0.0643;1.0000
2021-01-07T12:00:00.0/2021-01-07T13:00:00.0;281.2433;170.9899;114.5087;56.4812;573.0022;45.2575;0.0132;45.2442;0.0687;1.0000
2021-01-07T13:00:00.0/2021-01-07T14:00:00.0;242.5994;140.0283;86.6548;53.3735;500.3916;89.6964;1.8355;87.8608;10.6900;1.0000
2021-01-07T14:00:00.0/2021-01-07T15:00:00.0;157.2659;77.8268;38.3836;39.4432;330.0366;46.1298;0.4501;45.6797;4.3001;0.9083
2021-01-07T15:00:00.0/2021-01-07T16:00:00.0;37.1331;12.8826;2.9298;9.9528;53.5349;10.1888;0.0756;10.1132;1.3822;0.6333
2021-01-07T16:00:00.0/2021-01-07T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T17:00:00.0/2021-01-07T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T18:00:00.0/2021-01-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T19:00:00.0/2021-01-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T20:00:00.0/2021-01-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T21:00:00.0/2021-01-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T22:00:00.0/2021-01-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T23:00:00.0/2021-01-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T00:00:00.0/2021-01-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T01:00:00.0/2021-01-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T02:00:00.0/2021-01-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T03:00:00.0/2021-01-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T04:00:00.0/2021-01-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T05:00:00.0/2021-01-08T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T06:00:00.0/2021-01-08T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T07:00:00.0/2021-01-08T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T08:00:00.0/2021-01-08T09:00:00.0;6.7173;1.9176;0.1660;1.7516;5.1080;1.9176;0.1660;1.7516;5.1080;0.8500
2021-01-08T09:00:00.0/2021-01-08T10:00:00.0;109.5989;50.6655;22.9037;27.7618;262.2957;50.6655;22.9037;27.7618;262.2957;0.7167
2021-01-08T10:00:00.0/2021-01-08T11:00:00.0;213.8446;123.3674;75.6845;47.6829;493.4470;78.2578;20.1628;58.0950;151.1064;1.0000
2021-01-08T11:00:00.0/2021-01-08T12:00:00.0;273.5227;170.4845;114.7185;55.7661;589.8082;135.4905;41.0545;94.4360;209.0993;1.0000
2021-01-08T12:00:00.0/2021-01-08T13:00:00.0;284.5715;180.1863;124.6406;55.5457;616.5553;120.0252;21.9902;98.0351;107.8324;1.0000
2021-01-08T13:00:00.0/2021-01-08T14:00:00.0;246.2418;150.7754;102.4838;48.2916;584.4185;115.4970;39.0277;76.4692;235.8864;1.0000
2021-01-08T14:00:00.0/2021-01-08T15:00:00.0;161.1485;87.8602;53.9835;33.8768;460.6933;87.2967;53.6627;33.6340;458.4959;0.9083
2021-01-08T15:00:00.0/2021-01-08T16:00:00.0;40.0667;16.1324;6.6010;9.5314;121.8859;16.1324;6.6010;9.5314;121.8859;0.6250
2021-01-08T16:00:00.0/2021-01-08T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T17:00:00.0/2021-01-08T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T18:00:00.0/2021-01-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T19:00:00.0/2021-01-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T20:00:00.0/2021-01-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T21:00:00.0/2021-01-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T22:00:00.0/2021-01-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-08T23:00:00.0/2021-01-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T00:00:00.0/2021-01-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T01:00:00.0/2021-01-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T02:00:00.0/2021-01-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T03:00:00.0/2021-01-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T04:00:00.0/2021-01-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T05:00:00.0/2021-01-09T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T06:00:00.0/2021-01-09T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T07:00:00.0/2021-01-09T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T08:00:00.0/2021-01-09T09:00:00.0;7.3473;2.5102;0.8711;1.6391;25.9876;2.5102;0.8711;1.6391;25.9876;0.8500
2021-01-09T09:00:00.0/2021-01-09T10:00:00.0;111.9461;57.2176;35.7216;21.4960;420.8401;57.2176;35.7216;21.4960;420.8401;0.7167
2021-01-09T10:00:00.0/2021-01-09T11:00:00.0;216.5863;130.4894;94.0854;36.4040;608.1559;124.9799;78.9929;45.9870;520.3911;1.0000
2021-01-09T11:00:00.0/2021-01-09T12:00:00.0;276.6554;175.4402;131.1768;44.2633;667.1781;145.7690;55.9916;89.7775;283.5023;1.0000
2021-01-09T12:00:00.0/2021-01-09T13:00:00.0;288.0651;182.0853;134.4809;47.6043;656.9639;145.3512;45.3254;100.0257;219.9628;1.0000
2021-01-09T13:00:00.0/2021-01-09T14:00:00.0;250.0419;150.0562;104.1150;45.9412;583.8705;108.8904;10.5999;98.2906;57.6513;1.0000
2021-01-09T14:00:00.0/2021-01-09T15:00:00.0;165.1802;86.3326;50.7315;35.6011;419.6587;67.6137;5.0307;62.5830;47.7753;1.0000
2021-01-09T15:00:00.0/2021-01-09T16:00:00.0;43.2378;16.3960;5.7376;10.6584;101.4562;14.6170;0.8249;13.7921;14.5864;0.6417
2021-01-09T16:00:00.0/2021-01-09T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T17:00:00.0/2021-01-09T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T18:00:00.0/2021-01-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T19:00:00.0/2021-01-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T20:00:00.0/2021-01-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T21:00:00.0/2021-01-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T22:00:00.0/2021-01-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-09T23:00:00.0/2021-01-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T00:00:00.0/2021-01-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T01:00:00.0/2021-01-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T02:00:00.0/2021-01-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T03:00:00.0/2021-01-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T04:00:00.0/2021-01-10T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T05:00:00.0/2021-01-10T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T06:00:00.0/2021-01-10T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T07:00:00.0/2021-01-10T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T08:00:00.0/2021-01-10T09:00:00.0;8.0807;2.4578;0.5741;1.8836;16.4672;0.3231;0.0000;0.3231;0.0000;0.8417
2021-01-10T09:00:00.0/2021-01-10T10:00:00.0;114.4687;54.6430;31.3295;23.3136;354.9509;8.5400;0.0005;8.5395;0.0038;0.7167
2021-01-10T10:00:00.0/2021-01-10T11:00:00.0;219.5011;127.1765;90.1562;37.0203;573.8427;62.5832;0.3365;62.2467;2.0267;1.0000
2021-01-10T11:00:00.0/2021-01-10T12:00:00.0;279.9565;173.3645;131.8370;41.5275;662.2796;65.4992;0.0068;65.4923;0.0359;1.0000
2021-01-10T12:00:00.0/2021-01-10T13:00:00.0;291.7207;182.4587;140.2906;42.1680;676.8114;71.6373;0.0374;71.5999;0.1827;1.0000
2021-01-10T13:00:00.0/2021-01-10T14:00:00.0;253.9962;153.0928;113.4265;39.6663;626.8439;79.3369;1.4608;77.8762;8.0164;1.0000
2021-01-10T14:00:00.0/2021-01-10T15:00:00.0;169.3573;90.9358;60.0995;30.8363;488.5620;39.4438;0.0014;39.4424;0.0097;1.0000
2021-01-10T15:00:00.0/2021-01-10T16:00:00.0;46.6291;18.5851;8.3856;10.1996;146.0025;2.5118;0.0000;2.5118;0.0000;0.6250
2021-01-10T16:00:00.0/2021-01-10T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T17:00:00.0/2021-01-10T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T18:00:00.0/2021-01-10T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T19:00:00.0/2021-01-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T20:00:00.0/2021-01-10T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T21:00:00.0/2021-01-10T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T22:00:00.0/2021-01-10T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-10T23:00:00.0/2021-01-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T00:00:00.0/2021-01-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T01:00:00.0/2021-01-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T02:00:00.0/2021-01-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T03:00:00.0/2021-01-11T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T04:00:00.0/2021-01-11T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T05:00:00.0/2021-01-11T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T06:00:00.0/2021-01-11T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T07:00:00.0/2021-01-11T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T08:00:00.0/2021-01-11T09:00:00.0;8.9046;2.5863;0.3798;2.2065;10.9220;0.9571;0.0000;0.9571;0.0000;0.8333
2021-01-11T09:00:00.0/2021-01-11T10:00:00.0;117.1684;53.4390;26.4598;26.9791;289.7104;25.2543;0.1628;25.0915;1.3689;0.7167
2021-01-11T10:00:00.0/2021-01-11T11:00:00.0;222.5901;124.4013;79.9604;44.4409;501.4223;97.8064;16.8456;80.9607;102.7053;1.0000
2021-01-11T11:00:00.0/2021-01-11T12:00:00.0;283.4270;169.9857;118.3312;51.6545;587.0935;106.3929;13.8013;92.5916;69.0137;1.0000
2021-01-11T12:00:00.0/2021-01-11T13:00:00.0;295.5387;179.2128;126.4428;52.7701;602.0905;89.8144;6.3041;83.5103;30.6043;1.0000
2021-01-11T13:00:00.0/2021-01-11T14:00:00.0;258.1045;150.4721;102.0200;48.4521;554.6462;113.2506;24.9424;88.3082;136.7783;1.0000
2021-01-11T14:00:00.0/2021-01-11T15:00:00.0;173.6793;89.4676;52.8567;36.6110;417.9217;78.6309;27.1934;51.4375;233.9705;1.0000
2021-01-11T15:00:00.0/2021-01-11T16:00:00.0;50.2375;19.0029;6.9897;12.0132;115.2720;19.0029;6.9897;12.0132;115.2720;0.6167
2021-01-11T16:00:00.0/2021-01-11T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-11T17:00:00.0/2021-01-11T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
